"user_sn","prac_sn","date","during_time","score_rate","binary_res","items_ans_time","indicator_name","subject_name"
"313897","53913496","2024-05-08 13:53:07","9","50","1@XX@0@XX@","5102@XX@3365@XX@","體適能遊戲-大腿肌力肌耐力","健康與體育"
"313897","53913503","2024-05-08 13:53:20","9","50","1@XX@0@XX@","3124@XX@6003@XX@","體適能遊戲-大腿肌力肌耐力","健康與體育"
"313897","53913513","2024-05-08 13:53:31","7","100","1@XX@1@XX@","3194@XX@3861@XX@","體適能遊戲-大腿肌力肌耐力","健康與體育"
"311086","53913527","2024-05-08 13:53:17","35","100","1@XX@1@XX@","18093@XX@16259@XX@","食物-Do you like hamburgers/sandwiches/eggs/apples/oranges/bananas? Yes, I do. / No, I don't.","英語108"
"313897","53913535","2024-05-08 13:53:51","11","100","1@XX@1@XX@","8391@XX@3423@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"313897","53913549","2024-05-08 13:54:15","13","50","0@XX@1@XX@","6383@XX@6399@XX@","體適能遊戲-小小加油員","健康與體育"
"311086","53913558","2024-05-08 13:54:07","29","0","0@XX@0@XX@","24508@XX@4381@XX@","位置-Where’s my yo-yo?","英語108"
"313897","53913559","2024-05-08 13:54:30","7","100","1@XX@1@XX@","4254@XX@3178@XX@","體適能遊戲-小小加油員","健康與體育"
"313897","53913565","2024-05-08 13:54:41","5","50","0@XX@1@XX@","2322@XX@2777@XX@","體適能遊戲-小小加油員","健康與體育"
"313897","53913571","2024-05-08 13:54:49","6","100","1@XX@1@XX@","3106@XX@3319@XX@","體適能遊戲-小小加油員","健康與體育"
"311086","53913573","2024-05-08 13:54:50","7","100","1@XX@1@XX@","3214@XX@4374@XX@","位置-Where’s my yo-yo?","英語108"
"313897","53913589","2024-05-08 13:55:05","10","100","1@XX@1@XX@","5650@XX@5014@XX@","遇見體適能","健康與體育"
"313897","53913591","2024-05-08 13:55:19","5","100","1@XX@1@XX@","2390@XX@2938@XX@","遇見體適能","健康與體育"
"311086","53913592","2024-05-08 13:55:08","17","100","1@XX@1@XX@","10661@XX@6194@XX@","語音-Vowel Sounds o_e, o","英語108"
"313897","53913597","2024-05-08 13:55:27","7","100","1@XX@1@XX@","1959@XX@4689@XX@","遇見體適能","健康與體育"
"311086","53913613","2024-05-08 13:55:37","20","0","0@XX@0@XX@","9920@XX@9871@XX@","語音-Vowel Sounds u_e, u","英語108"
"313897","53913617","2024-05-08 13:55:44","17","0","0@XX@0@XX@","7283@XX@9471@XX@","基礎體適能","健康與體育"
"311086","53913625","2024-05-08 13:56:06","6","100","1@XX@1@XX@","3357@XX@2482@XX@","語音-Vowel Sounds u_e, u","英語108"
"313897","53913630","2024-05-08 13:56:10","10","50","1@XX@0@XX@","3105@XX@5980@XX@","基礎體適能","健康與體育"
"313897","53913646","2024-05-08 13:56:32","9","50","1@XX@0@XX@","4225@XX@4682@XX@","體適能評估-仰臥起坐","健康與體育"
"313897","53913655","2024-05-08 13:56:43","11","50","1@XX@0@XX@","5540@XX@5085@XX@","體適能評估-仰臥起坐","健康與體育"
"311086","53913673","2024-05-08 13:56:51","20","100","1@XX@1@XX@","5534@XX@13956@XX@","食物-Do you like cake, pizza, orange juice, milk, tea? Yes, I do. / No, I don't","英語108"
"313897","53913674","2024-05-08 13:56:58","15","50","1@XX@0@XX@","3407@XX@11155@XX@","體適能評估-仰臥起坐","健康與體育"
"313897","53913680","2024-05-08 13:57:16","9","100","1@XX@1@XX@","3755@XX@5267@XX@","體適能評估-仰臥起坐","健康與體育"
"311086","53913702","2024-05-08 13:57:32","26","50","1@XX@0@XX@","14990@XX@11277@XX@","能力-Can you _______? Yes, I/ we can. No, I/ we can’t.","英語108"
"311152","53913759","2024-05-08 13:58:39","22","100","1@XX@1@XX@","8451@XX@13125@XX@","食物-Do you like cake, pizza, orange juice, milk, tea? Yes, I do. / No, I don't","英語108"
"311086","53913966","2024-05-08 14:03:58","51","50","0@XX@1@XX@","23214@XX@27303@XX@","情緒-Are you happy?","英語108"
"311152","53913970","2024-05-08 14:04:26","37","100","1@XX@1@XX@","19149@XX@17437@XX@","地點-Where is he/she?","英語108"
"311086","53913990","2024-05-08 14:05:20","19","50","1@XX@0@XX@","10266@XX@8711@XX@","房間名稱-Where are you? -bedroom, bathroom, living room, kitchen","英語108"
"311086","53913996","2024-05-08 14:05:45","6","50","1@XX@0@XX@","3233@XX@3325@XX@","房間名稱-Where are you? -bedroom, bathroom, living room, kitchen","英語108"
"311086","53914009","2024-05-08 14:06:05","5","100","1@XX@1@XX@","2897@XX@2692@XX@","房間名稱-Where are you? -bedroom, bathroom, living room, kitchen","英語108"
"311086","53914122","2024-05-08 14:09:00","34","50","1@XX@0@XX@","29719@XX@4451@XX@","能力-Can you _______? Yes, I/ we can. No, I/ we can’t.","英語108"
"311152","53914210","2024-05-08 14:09:47","223","100","1@XX@1@XX@","20970@XX@201859@XX@","地點-Where are you?","英語108"
"311086","53914441","2024-05-08 14:21:33","59","50","0@XX@1@XX@","54571@XX@4771@XX@","位置-Where’s my yo-yo?","英語108"
"311086","53914455","2024-05-08 14:22:47","10","100","1@XX@1@XX@","6807@XX@3546@XX@","位置-Where’s my yo-yo?","英語108"
"311152","53914534","2024-05-08 14:24:19","54","0","0@XX@0@XX@","27875@XX@26064@XX@","時間-What time is it? Part 2","英語108"
"311152","53914540","2024-05-08 14:25:25","8","100","1@XX@1@XX@","3512@XX@4122@XX@","時間-What time is it? Part 2","英語108"
"311152","53914678","2024-05-08 14:29:42","37","100","1@XX@1@XX@","15118@XX@21582@XX@","時間-What time is it? Part 1","英語108"
"311152","53914714","2024-05-08 14:30:48","33","100","1@XX@1@XX@","16010@XX@17015@XX@","時間-What time is it? Part 1","英語108"
"311152","53914824","2024-05-08 14:33:48","67","100","1@XX@1@XX@","47367@XX@19442@XX@","情緒-Are you happy?","英語108"
"311152","53915012","2024-05-08 14:38:52","31","0","0@XX@0@XX@","26112@XX@5243@XX@","位置-Where’s my yo-yo?","英語108"
"311152","53915027","2024-05-08 14:39:33","7","100","1@XX@1@XX@","3599@XX@3778@XX@","位置-Where’s my yo-yo?","英語108"
"311152","53915070","2024-05-08 14:39:48","49","100","1@XX@1@XX@","3134@XX@41606@XX@6813@XX@","位置-Where’s my yo-yo?","英語108"
"311152","53915280","2024-05-08 14:45:37","39","100","1@XX@1@XX@","13487@XX@25827@XX@","食物-Do you like hamburgers/sandwiches/eggs/apples/oranges/bananas? Yes, I do. / No, I don't.","英語108"
"311086","53915350","2024-05-08 14:47:40","31","50","1@XX@0@XX@","17262@XX@14359@XX@","食物-What do you want? I want a/an apple/banana/orange/hamburger/sandwich/egg . ","英語108"
"311152","53915386","2024-05-08 14:49:22","23","100","1@XX@1@XX@","11824@XX@11569@XX@","能力-What is he/she doing in the park? He/ She is _______.  (running, walking, swinging, sliding, reading, sleeping, riding a bike)","英語108"
"311152","53915548","2024-05-08 14:54:28","32","50","0@XX@1@XX@","20034@XX@11785@XX@","日常生活-What are you doing? I am _______. (brushing, washing, making, reading, eating)","英語108"
"311152","53915562","2024-05-08 14:55:08","9","100","1@XX@1@XX@","3427@XX@6087@XX@","日常生活-What are you doing? I am _______. (brushing, washing, making, reading, eating)","英語108"
"311152","53915574","2024-05-08 14:55:23","14","100","1@XX@1@XX@","6775@XX@7602@XX@","日常生活-What are you doing? I am _______. (brushing, washing, making, reading, eating)","英語108"
"311086","53915737","2024-05-08 14:58:59","24","50","0@XX@1@XX@","4977@XX@19484@XX@","時間-What time is it? Part 2","英語108"
"122299","53955055","2024-05-09 12:45:32","4","0","0@XX@0@XX@","1934@XX@2035@XX@","防鏽的方法","自然108"
"23250","53969979","2024-05-09 15:25:32","12","100","1@XX@1@XX@","5228@XX@6624@XX@","緊急避難包準備","防災"
"23250","53970027","2024-05-09 15:25:58","9","100","1@XX@1@XX@","5843@XX@3541@XX@","地震保命與求救","防災"
"286321","53970558","2024-05-09 15:29:21","33","100","1@XX@1@XX@","10163@XX@22256@XX@","緊急避難包準備","防災"
"20034","53970593","2024-05-09 15:29:49","20","100","1@XX@1@XX@","13732@XX@5521@XX@","緊急避難包準備","防災"
"250399","53970604","2024-05-09 15:29:52","21","100","1@XX@1@XX@","14230@XX@6837@XX@","緊急避難包準備","防災"
"13328","53970630","2024-05-09 15:30:08","15","100","1@XX@1@XX@","7187@XX@7182@XX@","緊急避難包準備","防災"
"42415","53970670","2024-05-09 15:30:27","11","100","1@XX@1@XX@","3899@XX@7824@XX@","緊急避難包準備","防災"
"106735","53970685","2024-05-09 15:30:26","18","100","1@XX@1@XX@","10333@XX@7538@XX@","緊急避難包準備","防災"
"42415","53970743","2024-05-09 15:30:56","12","100","1@XX@1@XX@","9050@XX@2797@XX@","緊急避難包準備","防災"
"122299","53970749","2024-05-09 15:30:27","46","100","1@XX@1@XX@","42045@XX@4278@XX@","緊急避難包準備","防災"
"108139","53970756","2024-05-09 15:30:56","18","100","1@XX@1@XX@","11639@XX@6376@XX@","緊急避難包準備","防災"
"212767","53971027","2024-05-09 15:33:11","10","100","1@XX@1@XX@","2933@XX@6453@XX@","緊急避難包準備","防災"
"286321","53971060","2024-05-09 15:33:26","9","100","1@XX@1@XX@","5723@XX@3589@XX@","地震保命與求救","防災"
"212767","53971067","2024-05-09 15:33:29","9","100","1@XX@1@XX@","4622@XX@4310@XX@","地震保命與求救","防災"
"11303","53971089","2024-05-09 15:32:42","65","0","0@XX@0@XX@","62443@XX@2368@XX@","緊急避難包準備","防災"
"307570","53971137","2024-05-09 15:33:37","26","100","1@XX@1@XX@","21866@XX@4896@XX@","地震保命與求救","防災"
"106735","53971180","2024-05-09 15:34:12","10","100","1@XX@1@XX@","5535@XX@4637@XX@","地震保命與求救","防災"
"307570","53971190","2024-05-09 15:34:17","8","100","1@XX@1@XX@","5009@XX@3177@XX@","緊急避難包準備","防災"
"122299","53971304","2024-05-09 15:35:06","14","100","1@XX@1@XX@","8489@XX@5275@XX@","地震保命與求救","防災"
"8634","53971389","2024-05-09 15:34:41","71","100","1@XX@1@XX@","23734@XX@47267@XX@","緊急避難包準備","防災"
"108139","53971515","2024-05-09 15:36:34","14","100","1@XX@1@XX@","9203@XX@5148@XX@","地震保命與求救","防災"
"221236","53971542","2024-05-09 15:36:36","25","100","1@XX@1@XX@","6000@XX@19035@XX@","緊急避難包準備","防災"
"307570","53971572","2024-05-09 15:36:56","14","100","1@XX@1@XX@","5974@XX@7886@XX@","緊急避難包準備","防災"
"307570","53971587","2024-05-09 15:37:13","5","100","1@XX@1@XX@","2394@XX@2862@XX@","緊急避難包準備","防災"
"221236","53971592","2024-05-09 15:37:08","12","100","1@XX@1@XX@","4915@XX@7152@XX@","地震保命與求救","防災"
"13328","53971601","2024-05-09 15:37:13","11","100","1@XX@1@XX@","7131@XX@4035@XX@","地震保命與求救","防災"
"307570","53971660","2024-05-09 15:37:41","7","100","1@XX@1@XX@","3398@XX@4240@XX@","地震保命與求救","防災"
"307570","53971684","2024-05-09 15:37:51","6","100","1@XX@1@XX@","3192@XX@2876@XX@","地震保命與求救","防災"
"62947","53971768","2024-05-09 15:37:54","35","100","1@XX@1@XX@","4226@XX@30406@XX@","緊急避難包準備","防災"
"250399","53971777","2024-05-09 15:37:26","68","100","1@XX@1@XX@","17910@XX@50620@XX@","地震保命與求救","防災"
"62947","53971809","2024-05-09 15:38:36","12","100","1@XX@1@XX@","6025@XX@5575@XX@","地震保命與求救","防災"
"20034","53971889","2024-05-09 15:39:06","24","100","1@XX@1@XX@","8682@XX@15714@XX@","地震保命與求救","防災"
"20034","53971908","2024-05-09 15:39:34","5","100","1@XX@1@XX@","2162@XX@1958@XX@","地震保命與求救","防災"
"46696","53971973","2024-05-09 15:40:00","5","100","1@XX@1@XX@","1806@XX@3603@XX@","緊急避難包準備","防災"
"46696","53972016","2024-05-09 15:40:16","14","100","1@XX@1@XX@","5639@XX@8691@XX@","地震保命與求救","防災"
"11303","53972037","2024-05-09 15:40:32","7","50","0@XX@1@XX@","5593@XX@1908@XX@","地震保命與求救","防災"
"8634","53972506","2024-05-09 15:44:38","21","100","1@XX@1@XX@","16008@XX@4374@XX@","地震保命與求救","防災"
"20034","53972832","2024-05-09 15:47:48","4","0","0@XX@0@XX@","2236@XX@1496@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"20034","53972853","2024-05-09 15:47:59","3","100","1@XX@1@XX@","1683@XX@1866@XX@","生鏽原因探討：水和酸性水溶液","自然108"
"307570","53972876","2024-05-09 15:48:00","10","100","1@XX@1@XX@","6569@XX@3582@XX@","認識柱體和錐體的透視圖。","數學108"
"307570","53973003","2024-05-09 15:48:55","12","100","1@XX@1@XX@","5056@XX@7014@XX@","認識1元、5元、10元、50元、100元的錢幣及換算。","數學108"
"307570","53973040","2024-05-09 15:49:23","5","50","0@XX@1@XX@","3123@XX@2418@XX@","認識1元、5元、10元、50元、100元的錢幣及換算。","數學108"
"307570","53973059","2024-05-09 15:49:31","5","100","1@XX@1@XX@","2423@XX@2909@XX@","認識1元、5元、10元、50元、100元的錢幣及換算。","數學108"
"307570","53973218","2024-05-09 15:50:33","21","100","1@XX@1@XX@","14543@XX@6057@XX@","能在具體情境中解決一位數的連減問題<拿走>。","數學108"
"307570","53973235","2024-05-09 15:50:56","5","100","1@XX@1@XX@","2585@XX@1857@XX@","能在具體情境中解決一位數的連減問題<拿走>。","數學108"
"307570","53973249","2024-05-09 15:51:03","6","100","1@XX@1@XX@","4188@XX@2005@XX@","能在具體情境中解決一位數的連減問題<拿走>。","數學108"
"212767","53973481","2024-05-09 15:53:22","11","100","1@XX@1@XX@","7282@XX@3710@XX@","10以內聽讀寫做、0的使用。","數學108"
"212767","53973522","2024-05-09 15:53:47","7","100","1@XX@1@XX@","3685@XX@3251@XX@","30以內聽讀寫做。","數學108"
"212767","53973562","2024-05-09 15:54:13","6","0","0@XX@0@XX@","4155@XX@1850@XX@","50以內聽讀寫做。","數學108"
"307570","53973620","2024-05-09 15:54:11","36","100","1@XX@1@XX@","6735@XX@28819@XX@","100以內聽讀寫做。","數學108"
"212767","53973626","2024-05-09 15:54:39","10","50","0@XX@1@XX@","4217@XX@5784@XX@","100以內聽讀寫做。","數學108"
"307570","53973652","2024-05-09 15:54:56","6","100","1@XX@1@XX@","2634@XX@3141@XX@","100以內聽讀寫做。","數學108"
"307570","53973662","2024-05-09 15:55:04","5","100","1@XX@1@XX@","2160@XX@2217@XX@","100以內聽讀寫做。","數學108"
"106735","53987934","2024-05-09 20:38:22","58","0","0@XX@0@XX@","53552@XX@4046@XX@","認識平方公里、公畝、公頃。","數學108"
"106735","53987995","2024-05-09 20:41:00","9","50","0@XX@1@XX@","6602@XX@2284@XX@","平方公里、公頃、公畝和平方公尺的整數倍化聚。","數學108"
"108139","53992739","2024-05-10 07:59:02","15","50","1@XX@0@XX@","7410@XX@7737@XX@","防鏽的方法","自然108"
"212767","54011395","2024-05-09 15:55:05","71200","50","0@XX@1@XX@","4511@XX@","認識「個位」、「十位」的位名,並進行位值單位的換算。","數學108"
"307570","54011412","2024-05-10 11:41:38","17","100","1@XX@1@XX@","10329@XX@6637@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"212767","54011439","2024-05-10 11:42:00","15","50","1@XX@0@XX@","10325@XX@5535@XX@","熟習注音符號ㄅ、ㄆ、ㄇ、ㄈ","國語文108"
"307570","54011698","2024-05-10 11:45:36","12","100","1@XX@1@XX@","4362@XX@7560@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"307570","54011707","2024-05-10 11:45:50","9","100","1@XX@1@XX@","5781@XX@3320@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"20034","54076240","2024-05-13 08:36:47","18","50","1@XX@0@XX@","7279@XX@9887@XX@","生鏽原因探討：氧氣","自然108"
"20034","54091278","2024-05-13 12:16:54","5","0","0@XX@0@XX@","2618@XX@2396@XX@","防鏽的方法","自然108"
"20034","54091279","2024-05-13 12:17:08","8","100","1@XX@1@XX@","2117@XX@5702@XX@","防鏽的方法","自然108"
"20034","54091281","2024-05-13 12:17:32","27","0","0@XX@0@XX@","24694@XX@2258@XX@","防鏽的方法","自然108"
"20034","54091282","2024-05-13 12:18:02","7","100","1@XX@1@XX@","4575@XX@1995@XX@","防鏽的方法","自然108"
"106735","54093308","2024-05-13 12:59:22","4","0","0@XX@0@XX@","2175@XX@1716@XX@","防鏽的方法","自然108"
"106735","54093332","2024-05-13 12:59:38","4","100","1@XX@1@XX@","2468@XX@1835@XX@","防鏽的方法","自然108"
"106735","54093502","2024-05-13 13:01:23","7","100","1@XX@1@XX@","3523@XX@3966@XX@","認識柱體和錐體的透視圖。","數學108"
"106735","54093529","2024-05-13 13:01:37","7","100","1@XX@1@XX@","2864@XX@3923@XX@","認識柱體和錐體的展開圖。","數學108"
"106735","54093574","2024-05-13 13:01:52","17","100","1@XX@1@XX@","8596@XX@8436@XX@","認識角柱、圓柱、角錐、圓錐及其組成要素。","數學108"
"195388","54144705","2024-05-14 10:40:11","43","67","0@XX@1@XX@1@XX@","17184@XX@13554@XX@12801@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"169813","54144758","2024-05-14 10:40:56","68","67","1@XX@0@XX@1@XX@","10554@XX@22528@XX@35231@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"174793","54144759","2024-05-14 10:40:14","116","67","0@XX@1@XX@1@XX@","11231@XX@33633@XX@40612@XX@61856@XX@12677@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"283450","54144762","2024-05-14 10:40:57","75","100","1@XX@1@XX@1@XX@","11623@XX@44333@XX@18736@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"169813","54144773","2024-05-14 10:42:12","13","100","1@XX@1@XX@1@XX@","4832@XX@4105@XX@3738@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"30835","54144776","2024-05-14 10:40:54","93","67","1@XX@0@XX@1@XX@","17372@XX@31089@XX@43939@XX@46537@XX@58839@XX@16579@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"260608","54144777","2024-05-14 10:41:49","42","100","1@XX@1@XX@1@XX@","14179@XX@16044@XX@11658@XX@","推論理解[五]/ 段落情緒推論","國語文108"
"23061","54144780","2024-05-14 10:42:22","11","67","1@XX@1@XX@0@XX@","3624@XX@3603@XX@4017@XX@","推論理解[五]/ 段落情緒推論","國語文108"
