"exam_sn","review_sn","question_sn","question_timestamp","binary_res","finish_time","ans_time"
"26691080","119420602","1118","25","1","2024-05-07 09:45:02","257"
"26691082","119415410","888","390","1","2024-05-07 09:45:04","682"
"26691084","119420251","1244","62","1","2024-05-07 09:45:08","207"
"26691095","119419495","1229","117","1","2024-05-07 09:45:27","201"
"26691107","119419866","903","176","1","2024-05-07 09:45:59","318"
"26691108","119421400","888","390","1","2024-05-07 09:46:00","3"
"26691114","119421576","1254","40","1","2024-05-07 09:46:19","262"
"26691117","119420251","1245","140","0","2024-05-07 09:46:33","207"
"26691118","119421421","961","34","1","2024-05-07 09:46:37","315"
"26691124","119421190","1433","126","1","2024-05-07 09:46:59","623"
"26691125","119420251","1245","140","1","2024-05-07 09:47:02","207"
"26691126","119421576","1255","69","1","2024-05-07 09:47:03","262"
"26691128","119421836","1434","171","1","2024-05-07 09:47:16","192"
"26691130","119416962","1257","191","1","2024-05-07 09:47:22","594"
"26691131","119420602","1119","130","1","2024-05-07 09:47:23","257"
"26691134","119421421","962","96","1","2024-05-07 09:47:47","315"
"26691135","119420251","1246","159","1","2024-05-07 09:47:50","207"
"26691140","119421576","1256","98","0","2024-05-07 09:48:10","262"
"26691146","119422198","929","32","1","2024-05-07 09:48:20","237"
"26691147","119419866","904","315","1","2024-05-07 09:48:25","318"
"26691153","119420602","1120","202","1","2024-05-07 09:48:40","257"
"26691154","119421576","1256","98","1","2024-05-07 09:48:44","262"
"26691158","119420602","1121","211","1","2024-05-07 09:49:01","257"
"26691163","119421421","963","170","0","2024-05-07 09:49:10","315"
"26691168","119422198","930","73","1","2024-05-07 09:49:18","237"
"26691184","119419984","868","368","1","2024-05-07 09:49:37","360"
"26691200","119421836","1435","273","1","2024-05-07 09:49:57","192"
"26691201","119423117","1226","27","1","2024-05-07 09:49:58","134"
"26691207","119422894","865","37","1","2024-05-07 09:50:04","180"
"26691226","119421576","1257","191","1","2024-05-07 09:50:33","262"
"26691227","119421421","963","170","1","2024-05-07 09:50:36","315"
"26691231","119423373","1013","60","1","2024-05-07 09:50:54","207"
"26691232","119422198","931","153","1","2024-05-07 09:50:57","237"
"26691233","119423117","1227","74","1","2024-05-07 09:50:57","134"
"26691235","119422894","865","37","1","2024-05-07 09:51:01","180"
"26691237","119421421","964","200","0","2024-05-07 09:51:11","315"
"26691241","119422894","866","49","1","2024-05-07 09:51:23","180"
"26691246","119421190","1434","171","0","2024-05-07 09:51:36","623"
"26691247","119423117","1228","93","1","2024-05-07 09:51:37","134"
"26691251","119421421","964","200","1","2024-05-07 09:51:48","315"
"26691255","119422198","932","198","1","2024-05-07 09:51:54","237"
"26691259","119423117","1229","117","1","2024-05-07 09:52:04","134"
"26691263","119422894","867","63","0","2024-05-07 09:52:28","180"
"26691268","119423373","1014","152","1","2024-05-07 09:52:34","207"
"26691270","119421190","1434","171","1","2024-05-07 09:52:39","623"
"26691275","119422894","867","63","1","2024-05-07 09:52:50","180"
"26691279","119424828","1226","27","1","2024-05-07 09:52:58","57"
"26691284","119424842","1228","93","0","2024-05-07 09:53:05","75"
"26691292","119424899","1158","30","1","2024-05-07 09:53:18","157"
"26691293","119424838","1322","26","1","2024-05-07 09:53:18","299"
"26691297","119424842","1228","93","1","2024-05-07 09:53:28","75"
"26691305","119424828","1227","74","1","2024-05-07 09:53:51","57"
"26691307","119424842","1229","117","1","2024-05-07 09:54:00","75"
"26691310","119423373","1015","225","1","2024-05-07 09:54:01","207"
"26691317","119425085","997","58","1","2024-05-07 09:54:15","654"
"26691320","119424154","945","186","1","2024-05-07 09:54:21","125"
"26691323","119424899","1161","87","1","2024-05-07 09:54:24","157"
"26691325","119421190","1435","273","0","2024-05-07 09:54:30","623"
"26691336","119424154","946","213","1","2024-05-07 09:55:01","125"
"26691339","119424838","1323","127","1","2024-05-07 09:55:13","299"
"26691341","119425737","865","37","1","2024-05-07 09:55:20","112"
"26691345","119424899","1159","138","1","2024-05-07 09:55:29","157"
"26691348","119425887","1254","40","1","2024-05-07 09:55:38","181"
"26691349","119425737","866","49","1","2024-05-07 09:55:38","112"
"26691351","119425848","1432","42","1","2024-05-07 09:55:45","900"
"26691353","119425984","1432","42","1","2024-05-07 09:55:49","5"
"26691354","119424899","1160","156","1","2024-05-07 09:55:50","157"
"26691357","119425737","867","63","0","2024-05-07 09:56:03","112"
"26691358","119424838","1324","178","1","2024-05-07 09:56:10","299"
"26691361","119425887","1255","69","1","2024-05-07 09:56:16","181"
"26691363","119424154","947","278","1","2024-05-07 09:56:21","125"
"26691366","119425821","869","13","1","2024-05-07 09:56:25","363"
"26691373","119425737","865","37","1","2024-05-07 09:56:30","112"
"26691377","119425085","2547","170","1","2024-05-07 09:56:41","654"
"26691379","119425821","869","13","1","2024-05-07 09:56:44","363"
"26691381","119425737","866","49","1","2024-05-07 09:56:45","112"
"26691384","119425887","1256","98","1","2024-05-07 09:56:49","181"
"26691387","119421190","1435","273","1","2024-05-07 09:56:53","623"
"26691390","119425737","867","63","1","2024-05-07 09:57:04","112"
"26691414","119424838","1325","266","0","2024-05-07 09:57:52","299"
"26691419","119425821","870","78","1","2024-05-07 09:58:04","363"
"26691422","119424838","1325","266","1","2024-05-07 09:58:11","299"
"26691423","119425085","999","239","1","2024-05-07 09:58:14","654"
"26691433","119427573","1016","450","1","2024-05-07 09:58:28","9"
"26691439","119425887","1257","191","1","2024-05-07 09:58:32","181"
"26691446","119427738","865","37","1","2024-05-07 09:58:48","416"
"26691463","119427738","866","49","1","2024-05-07 09:59:06","416"
"26691475","119428079","961","34","0","2024-05-07 09:59:21","257"
"26691483","119427738","867","63","1","2024-05-07 09:59:31","416"
"26691493","119425848","1433","126","1","2024-05-07 09:59:56","900"
"26691496","119428079","961","34","1","2024-05-07 10:00:02","257"
"26691519","119428435","1226","27","1","2024-05-07 10:00:40","77"
"26691520","119427244","945","186","1","2024-05-07 10:00:41","236"
"26691524","119428435","1226","27","0","2024-05-07 10:00:55","77"
"26691531","119425821","871","239","1","2024-05-07 10:01:02","363"
"26691535","119428435","1226","27","1","2024-05-07 10:01:06","77"
"26691543","119428079","962","96","1","2024-05-07 10:01:18","257"
"26691546","119427244","946","213","1","2024-05-07 10:01:25","236"
"26691552","119428435","1229","117","1","2024-05-07 10:01:32","77"
"26691560","119428914","997","58","0","2024-05-07 10:01:52","365"
"26691564","119430019","1229","117","1","2024-05-07 10:01:56","4"
"26691570","119425821","872","311","1","2024-05-07 10:02:23","363"
"26691576","119428079","963","170","1","2024-05-07 10:02:45","257"
"26691577","119425085","1000","303","0","2024-05-07 10:02:46","654"
"26691595","119428079","964","200","0","2024-05-07 10:03:24","257"
"26691604","119425848","1434","171","0","2024-05-07 10:03:40","900"
"26691609","119428914","2547","170","1","2024-05-07 10:03:48","365"
"26691611","119425085","1000","303","1","2024-05-07 10:03:54","654"
"26691619","119425085","998","326","0","2024-05-07 10:04:24","654"
"26691621","119427244","947","278","1","2024-05-07 10:04:29","236"
"26691625","119430407","1302","111","0","2024-05-07 10:04:35","337"
"26691629","119431474","869","13","1","2024-05-07 10:04:43","19"
"26691630","119430407","1302","111","1","2024-05-07 10:04:47","337"
"26691633","119425085","998","326","1","2024-05-07 10:04:50","654"
"26691637","119428914","999","239","1","2024-05-07 10:04:53","365"
"26691640","119431474","870","78","1","2024-05-07 10:05:00","19"
"26691648","119427738","868","368","1","2024-05-07 10:05:39","416"
"26691649","119430407","1303","159","0","2024-05-07 10:05:41","337"
"26691652","119431620","1118","25","0","2024-05-07 10:05:49","208"
"26691654","119430407","1303","159","1","2024-05-07 10:05:55","337"
"26691663","119428914","1000","303","0","2024-05-07 10:06:16","365"
"26691664","119425848","1434","171","1","2024-05-07 10:06:18","900"
"26691665","119431591","1158","30","1","2024-05-07 10:06:20","183"
"26691672","119431578","1302","111","0","2024-05-07 10:06:42","205"
"26691675","119431620","1118","25","0","2024-05-07 10:06:50","208"
"26691678","119428914","1000","303","1","2024-05-07 10:06:55","365"
"26691679","119431994","1013","60","1","2024-05-07 10:07:01","198"
"26691686","119428914","998","326","1","2024-05-07 10:07:30","365"
"26691689","119431591","1161","87","1","2024-05-07 10:07:41","183"
"26691693","119433004","1226","27","1","2024-05-07 10:08:21","147"
"26691698","119430407","1304","301","0","2024-05-07 10:08:34","337"
"26691699","119433220","1266","14","1","2024-05-07 10:08:35","130"
"26691701","119431578","1302","111","1","2024-05-07 10:08:39","205"
"26691702","119431591","1159","138","1","2024-05-07 10:08:39","183"
"26691703","119431994","1014","152","1","2024-05-07 10:08:41","198"
"26691705","119431620","1119","130","1","2024-05-07 10:08:44","208"
"26691708","119430407","1304","301","1","2024-05-07 10:08:49","337"
"26691713","119433393","1226","27","1","2024-05-07 10:09:05","59"
"26691715","119433004","1227","74","1","2024-05-07 10:09:13","147"
"26691716","119433220","1268","59","1","2024-05-07 10:09:15","130"
"26691717","119433426","1071","25","0","2024-05-07 10:09:17","48"
"26691718","119431591","1160","156","1","2024-05-07 10:09:18","183"
"26691726","119425848","1435","273","0","2024-05-07 10:09:42","900"
"26691730","119433426","1071","25","1","2024-05-07 10:09:53","48"
"26691732","119433004","1228","93","0","2024-05-07 10:09:58","147"
"26691733","119433393","1227","74","1","2024-05-07 10:09:59","59"
"26691734","119431578","1303","159","1","2024-05-07 10:10:03","205"
"26691737","119431994","1015","225","1","2024-05-07 10:10:05","198"
"26691739","119430407","1305","367","0","2024-05-07 10:10:08","337"
"26691742","119433004","1228","93","1","2024-05-07 10:10:18","147"
"26691745","119425848","1435","273","1","2024-05-07 10:10:26","900"
"26691749","119433220","1269","131","1","2024-05-07 10:10:39","130"
"26691750","119434148","1226","27","1","2024-05-07 10:10:42","184"
"26691751","119433004","1229","117","1","2024-05-07 10:10:45","147"
"26691761","119434148","1226","27","1","2024-05-07 10:11:14","184"
"26691767","119434148","1226","27","1","2024-05-07 10:11:45","184"
"26691781","119434148","1227","74","1","2024-05-07 10:12:53","184"
"26691793","119434148","1228","93","1","2024-05-07 10:13:43","184"
"26695418","119492887","797","123","1","2024-05-07 12:44:07","177"
"26695423","119493271","798","288","1","2024-05-07 12:44:17","51"
"26695435","119492973","797","123","1","2024-05-07 12:44:49","212"
"26695492","119492887","798","288","1","2024-05-07 12:46:57","177"
"26695499","119493207","797","123","1","2024-05-07 12:47:14","222"
"26695522","119492973","798","288","1","2024-05-07 12:47:54","212"
"26695545","119493351","8221","68","1","2024-05-07 12:48:43","19"
"26695554","119494323","797","123","1","2024-05-07 12:48:58","192"
"26695631","119493207","798","288","1","2024-05-07 12:50:40","222"
"26695669","119494323","798","288","1","2024-05-07 12:51:49","192"
"26695675","119495641","8218","96","1","2024-05-07 12:52:00","24"
"26695679","119494782","797","123","0","2024-05-07 12:52:09","192"
"26695783","119494782","798","288","1","2024-05-07 12:55:09","192"
"26695944","119500228","1134","50","1","2024-05-07 13:00:44","18"
"26696091","119502442","1134","50","1","2024-05-07 13:06:42","262"
"26696109","119502442","1135","84","1","2024-05-07 13:07:19","262"
"26696124","119502706","1134","50","1","2024-05-07 13:08:04","502"
"26696130","119503002","1134","50","1","2024-05-07 13:08:16","390"
"26696161","119503002","1135","84","1","2024-05-07 13:09:09","390"
"26696165","119502442","1136","200","1","2024-05-07 13:09:20","262"
"26696193","119502706","1135","84","1","2024-05-07 13:10:12","502"
"26696208","119502442","1137","291","1","2024-05-07 13:10:55","262"
"26696222","119502706","1136","200","1","2024-05-07 13:12:10","502"
"26696240","119503002","1136","200","1","2024-05-07 13:12:55","390"
"26696255","119504717","797","123","1","2024-05-07 13:13:48","175"
"26696270","119503002","1137","291","1","2024-05-07 13:14:39","390"
"26696284","119502706","1137","291","1","2024-05-07 13:15:38","502"
"26696301","119504717","798","288","1","2024-05-07 13:16:40","175"
"26696305","119505798","1138","52","1","2024-05-07 13:16:53","41"
"26696310","119506140","1138","52","1","2024-05-07 13:17:12","219"
"26696321","119506140","1139","78","1","2024-05-07 13:17:45","219"
"26696327","119506269","1138","52","1","2024-05-07 13:18:38","341"
"26696335","119506269","1139","78","1","2024-05-07 13:19:19","341"
"26696340","119506140","1140","180","1","2024-05-07 13:19:38","219"
"26696342","119506136","797","123","0","2024-05-07 13:19:45","200"
"26696348","119506136","797","123","1","2024-05-07 13:19:54","200"
"26696365","119506140","1141","231","1","2024-05-07 13:20:49","219"
"26696373","119506269","1140","180","1","2024-05-07 13:21:38","341"
"26696383","119506136","798","288","1","2024-05-07 13:22:57","200"
"26696391","119506269","1141","231","1","2024-05-07 13:24:08","341"
"26696398","119507496","1067","292","0","2024-05-07 13:26:38","361"
"26696410","119507496","1068","395","0","2024-05-07 13:28:42","361"
"26696419","119507496","1069","444","0","2024-05-07 13:29:46","361"
"26696444","119507496","1070","552","1","2024-05-07 13:31:45","361"
"26697601","119523780","1013","60","1","2024-05-07 14:06:29","686"
"26697644","119523780","1014","152","1","2024-05-07 14:08:09","686"
"26697646","119524159","1298","80","1","2024-05-07 14:08:11","458"
"26697744","119523780","1015","225","0","2024-05-07 14:10:56","686"
"26697753","119523780","1015","225","1","2024-05-07 14:11:19","686"
"26697763","119524159","1300","222","1","2024-05-07 14:11:45","458"
"26697765","119523780","1014","152","1","2024-05-07 14:12:04","686"
"26697768","119525983","1322","26","1","2024-05-07 14:12:11","483"
"26697787","119523780","1015","225","1","2024-05-07 14:13:27","686"
"26697791","119524159","1299","337","0","2024-05-07 14:14:24","458"
"26697794","119524159","1299","337","1","2024-05-07 14:14:41","458"
"26697805","119524159","1301","372","1","2024-05-07 14:15:39","458"
"26697810","119526757","1301","372","1","2024-05-07 14:16:11","4"
"26697814","119526804","1301","372","1","2024-05-07 14:16:29","2"
"26697822","119525983","1323","127","1","2024-05-07 14:17:17","483"
"26697825","119523780","1016","450","1","2024-05-07 14:17:40","686"
"26697830","119525983","1324","178","1","2024-05-07 14:18:18","483"
"26697839","119525983","1325","266","0","2024-05-07 14:20:05","483"
"26702741","119631621","1138","52","1","2024-05-07 20:03:30","1621"
"26702951","119631621","1139","78","1","2024-05-07 20:30:23","1621"
